,ICC,Lower,Higher
log-sigma-4-mm-3D_ngtdm_Contrast_32_binCount,0.8662299082287872,0.8557476581811246,0.8760013272210058
log-sigma-4-mm-3D_ngtdm_Strength_32_binCount,0.940275916734782,0.9353957490138333,0.9447979895672237
log-sigma-5-mm-3D_firstorder_10Percentile_32_binCount,0.9110661974150489,0.90391653783813,0.9177068302445438
log-sigma-5-mm-3D_firstorder_90Percentile_32_binCount,0.9892134059028074,0.9883078845400503,0.9900491525852113
log-sigma-5-mm-3D_firstorder_Energy_32_binCount,0.9975924282329777,0.9973893919868885,0.997779692144879
log-sigma-5-mm-3D_firstorder_Entropy_32_binCount,0.8657557038138223,0.8552393242103689,0.8755593344266505
log-sigma-5-mm-3D_firstorder_InterquartileRange_32_binCount,0.8953424224690353,0.8870044969096142,0.903096751025755
log-sigma-5-mm-3D_firstorder_Kurtosis_32_binCount,0.8637476489099689,0.8530861934368149,0.8736881215845922
log-sigma-5-mm-3D_firstorder_Maximum_32_binCount,0.9735590260115874,0.9713580922599283,0.9755929264758798
log-sigma-5-mm-3D_firstorder_MeanAbsoluteDeviation_32_binCount,0.9132409153512894,0.9062581544919396,0.9197254738694939
log-sigma-5-mm-3D_firstorder_Mean_32_binCount,0.9755347762838241,0.9734961180859275,0.9774184178238755
log-sigma-5-mm-3D_firstorder_Median_32_binCount,0.9789478907222816,0.9771903638599746,0.9805713286180439
log-sigma-5-mm-3D_firstorder_Minimum_32_binCount,0.8686108472791378,0.8583025348809536,0.8782184696710217
log-sigma-5-mm-3D_firstorder_Range_32_binCount,0.9186837632371996,0.9121191921221606,0.9247773104574232
log-sigma-5-mm-3D_firstorder_RobustMeanAbsoluteDeviation_32_binCount,0.9032627314771472,0.8955210292204857,0.9104579443334255
log-sigma-5-mm-3D_firstorder_RootMeanSquared_32_binCount,0.9707767236928176,0.9683479121872175,0.9730217153935601
log-sigma-5-mm-3D_firstorder_Skewness_32_binCount,0.8301679418050006,0.8171380799031384,0.8423499697427016
log-sigma-5-mm-3D_firstorder_TotalEnergy_32_binCount,0.9975924282329777,0.9973893919868885,0.997779692144879
log-sigma-5-mm-3D_firstorder_Uniformity_32_binCount,0.8854378236972156,0.8763616491965793,0.8938854294446458
log-sigma-5-mm-3D_firstorder_Variance_32_binCount,0.8978382326316902,0.8896865664909145,0.9054176697209265
log-sigma-5-mm-3D_glcm_Autocorrelation_32_binCount,0.8258134469839594,0.8124823363607218,0.8382813446680834
log-sigma-5-mm-3D_glcm_ClusterProminence_32_binCount,0.7904816366819043,0.7747797317679455,0.8052089279337223
log-sigma-5-mm-3D_glcm_ClusterShade_32_binCount,0.7880783867522954,0.7722200169706721,0.802955423708137
log-sigma-5-mm-3D_glcm_ClusterTendency_32_binCount,0.8307523651050929,0.8177618523819075,0.842896895744276
log-sigma-5-mm-3D_glcm_Contrast_32_binCount,0.8616764753792383,0.8508670829906528,0.8717567262451872
log-sigma-5-mm-3D_glcm_Correlation_32_binCount,0.7891956435833979,0.7734095559362165,0.8040034342867236
log-sigma-5-mm-3D_glcm_DifferenceAverage_32_binCount,0.8988206801771658,0.890743244184694,0.9063305458877047
log-sigma-5-mm-3D_glcm_DifferenceEntropy_32_binCount,0.8796722706213702,0.8701629742728919,0.8885261084130905
log-sigma-5-mm-3D_glcm_DifferenceVariance_32_binCount,0.8167127592280379,0.8027542577997311,0.8297762711321285
log-sigma-5-mm-3D_glcm_Id_32_binCount,0.9244068927743548,0.9182843933833382,0.930087412792458
log-sigma-5-mm-3D_glcm_Idm_32_binCount,0.9232001621395055,0.9169840945308466,0.9289680539829261
log-sigma-5-mm-3D_glcm_Idmn_32_binCount,0.8640259201923635,0.8533856542018141,0.8739465602674973
log-sigma-5-mm-3D_glcm_Idn_32_binCount,0.9026586170554859,0.8948705991777998,0.9098971450732892
log-sigma-5-mm-3D_glcm_Imc1_32_binCount,0.7982139789487338,0.7829998233614782,0.8124720875019934
log-sigma-5-mm-3D_glcm_Imc2_32_binCount,0.7254815800117406,0.7057103987398659,0.7441237546035648
log-sigma-5-mm-3D_glcm_InverseVariance_32_binCount,0.8604578367154605,0.8495608857345899,0.8706207415854464
log-sigma-5-mm-3D_glcm_JointAverage_32_binCount,0.8271315629844085,0.8138909644173513,0.8395134743763262
log-sigma-5-mm-3D_glcm_JointEnergy_32_binCount,0.9109755338685823,0.9038187175979859,0.9176228309272747
log-sigma-5-mm-3D_glcm_JointEntropy_32_binCount,0.8585428542589986,0.8475091315020032,0.8688349840394135
log-sigma-5-mm-3D_glcm_MCC_32_binCount,0.6716192457135014,0.648756263697833,0.6932707600145426
log-sigma-5-mm-3D_glcm_MaximumProbability_32_binCount,0.8872071806068179,0.8782621730569945,0.8955315133657318
log-sigma-5-mm-3D_glcm_SumAverage_32_binCount,0.8271315612423104,0.8138909625552513,0.8395134727481788
log-sigma-5-mm-3D_glcm_SumEntropy_32_binCount,0.8485060022725097,0.8367563918338281,0.8594745990984315
log-sigma-5-mm-3D_glcm_SumSquares_32_binCount,0.8347338480129151,0.8220191112578651,0.8466167090437317
log-sigma-5-mm-3D_glrlm_GrayLevelNonUniformity_32_binCount,0.9979869441706986,0.9978171447735654,0.9981435485166026
log-sigma-5-mm-3D_glrlm_GrayLevelNonUniformityNormalized_32_binCount,0.8707224170425794,0.8605661845914984,0.8801865142203419
log-sigma-5-mm-3D_glrlm_GrayLevelVariance_32_binCount,0.8349440495564187,0.8222436684084244,0.8468132594096569
log-sigma-5-mm-3D_glrlm_HighGrayLevelRunEmphasis_32_binCount,0.8044400304862949,0.789661621082317,0.8182855008575293
log-sigma-5-mm-3D_glrlm_LongRunEmphasis_32_binCount,0.9567384250957576,0.9531709970791419,0.9600396744683748
log-sigma-5-mm-3D_glrlm_LongRunHighGrayLevelEmphasis_32_binCount,0.919969431063788,0.9135040147535363,0.9259703178980313
log-sigma-5-mm-3D_glrlm_LongRunLowGrayLevelEmphasis_32_binCount,0.6636393954419314,0.6403404328007763,0.6857180861987076
log-sigma-5-mm-3D_glrlm_LowGrayLevelRunEmphasis_32_binCount,0.7592506234176847,0.7415474878483532,0.7758972275796276
log-sigma-5-mm-3D_glrlm_RunEntropy_32_binCount,0.8208394278334716,0.8071685007417023,0.8336303831737217
log-sigma-5-mm-3D_glrlm_RunLengthNonUniformity_32_binCount,0.9878779144636572,0.986861053713514,0.988816527585782
log-sigma-5-mm-3D_glrlm_RunLengthNonUniformityNormalized_32_binCount,0.9431448699318848,0.9384917373823651,0.9474555686249987
log-sigma-5-mm-3D_glrlm_RunPercentage_32_binCount,0.9532685267378106,0.9494223598791023,0.9568287193828576
log-sigma-5-mm-3D_glrlm_RunVariance_32_binCount,0.9614702111133899,0.9582846625339425,0.9644169437074687
log-sigma-5-mm-3D_glrlm_ShortRunEmphasis_32_binCount,0.9437055806411667,0.9390968980849711,0.94797490609142
log-sigma-5-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis_32_binCount,0.7922532655690656,0.7766675972163353,0.8068694378497913
log-sigma-5-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis_32_binCount,0.7796989804286499,0.7632980236636194,0.79509567271311
log-sigma-5-mm-3D_glszm_GrayLevelNonUniformity_32_binCount,0.9630366003947275,0.9599778871272879,0.9658656429736386
log-sigma-5-mm-3D_glszm_GrayLevelNonUniformityNormalized_32_binCount,0.7251678371929259,0.7053773347623774,0.7438286356342695
log-sigma-5-mm-3D_glszm_GrayLevelVariance_32_binCount,0.7915616021422943,0.7759305174681405,0.8062211863830283
log-sigma-5-mm-3D_glszm_HighGrayLevelZoneEmphasis_32_binCount,0.6371113907275203,0.6124068057884338,0.6605729498210965
log-sigma-5-mm-3D_glszm_LargeAreaEmphasis_32_binCount,0.9492289420395214,0.9450596002280786,0.953089538385659
log-sigma-5-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis_32_binCount,0.916635896450168,0.9099136875010736,0.9228767969512949
log-sigma-5-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis_32_binCount,0.9745194667963805,0.9723975849881326,0.9764801926302514
log-sigma-5-mm-3D_glszm_LowGrayLevelZoneEmphasis_32_binCount,0.6323929241273876,0.6074419170448923,0.6560973019775974
log-sigma-5-mm-3D_glszm_SizeZoneNonUniformity_32_binCount,0.8260822441340805,0.8127713577948225,0.8385311835409662
log-sigma-5-mm-3D_glszm_SizeZoneNonUniformityNormalized_32_binCount,0.7652833740163528,0.7479588203750653,0.7815658360038396
log-sigma-5-mm-3D_glszm_SmallAreaEmphasis_32_binCount,0.7183955986594651,0.6982017525694808,0.7374470550982201
log-sigma-5-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis_32_binCount,0.6804612586939983,0.6580914856464375,0.7016309458233075
log-sigma-5-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis_32_binCount,0.4591778830470989,0.426611346421846,0.49055606226852444
log-sigma-5-mm-3D_glszm_ZoneEntropy_32_binCount,0.9359467245996563,0.9307241632965044,0.9407875939244479
log-sigma-5-mm-3D_glszm_ZonePercentage_32_binCount,0.9306874787935228,0.9250539967107809,0.9359116403121966
log-sigma-5-mm-3D_glszm_ZoneVariance_32_binCount,0.9493761229145868,0.9452185282774482,0.9532257960474464
log-sigma-5-mm-3D_gldm_DependenceEntropy_32_binCount,0.9431599908551074,0.9385076405142321,0.9474699031125926
log-sigma-5-mm-3D_gldm_DependenceNonUniformity_32_binCount,0.9978024734481374,0.9976171175950452,0.9979734258298719
log-sigma-5-mm-3D_gldm_DependenceNonUniformityNormalized_32_binCount,0.9249353678916142,0.9188539189206035,0.9305775661845428
log-sigma-5-mm-3D_gldm_DependenceVariance_32_binCount,0.950113018779644,0.946014027308872,0.9539081694273674
log-sigma-5-mm-3D_gldm_GrayLevelNonUniformity_32_binCount,0.9920570469885158,0.9913892341054233,0.992673262526457
log-sigma-5-mm-3D_gldm_GrayLevelVariance_32_binCount,0.8426633395080895,0.8305021503023609,0.8540215414283251
log-sigma-5-mm-3D_gldm_HighGrayLevelEmphasis_32_binCount,0.8152916359438611,0.8012429779729761,0.8284418458402885
log-sigma-5-mm-3D_gldm_LargeDependenceEmphasis_32_binCount,0.9560610829195527,0.9524391268635218,0.9594129718218705
log-sigma-5-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis_32_binCount,0.9247418241900374,0.9186456038160535,0.9303978489449868
log-sigma-5-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis_32_binCount,0.5087392676597045,0.4780763611565062,0.5381634000988398
log-sigma-5-mm-3D_gldm_LowGrayLevelEmphasis_32_binCount,0.745587082719533,0.727034029805551,0.763052088301275
log-sigma-5-mm-3D_gldm_SmallDependenceEmphasis_32_binCount,0.917164250315622,0.9104824841415844,0.9233673147043692
log-sigma-5-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis_32_binCount,0.8942747255534527,0.885856670223948,0.902104228155411
log-sigma-5-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis_32_binCount,0.7975646556992197,0.7822965817548151,0.8118726538034614
log-sigma-5-mm-3D_ngtdm_Busyness_32_binCount,0.998142287699348,0.9979855658102711,0.998286827247366
log-sigma-5-mm-3D_ngtdm_Coarseness_32_binCount,0.9728645305573906,0.9706054409796784,0.9749521248706993
log-sigma-5-mm-3D_ngtdm_Complexity_32_binCount,0.8590913396028648,0.848082100858748,0.8693582265974776
log-sigma-5-mm-3D_ngtdm_Contrast_32_binCount,0.8716582534032428,0.8615703312963156,0.8810580121767155
log-sigma-5-mm-3D_ngtdm_Strength_32_binCount,0.9527538669260647,0.9488659160574435,0.9563528141303008
wavelet-LLH_firstorder_10Percentile_32_binCount,0.7574764479981425,0.7396638723654412,0.7742285859913549
wavelet-LLH_firstorder_90Percentile_32_binCount,0.9278780060251763,0.9220219815953168,0.9333093158591111
wavelet-LLH_firstorder_Energy_32_binCount,0.371493521081919,0.3360304452654278,0.40590423244137946
wavelet-LLH_firstorder_Entropy_32_binCount,0.7941834095371353,0.7787227263750166,0.8086798508814534
wavelet-LLH_firstorder_InterquartileRange_32_binCount,0.9381487669956954,0.9331001658123329,0.9428276384260622
wavelet-LLH_firstorder_Kurtosis_32_binCount,0.45242866307668567,0.4196023748216483,0.4840728198160161
wavelet-LLH_firstorder_Maximum_32_binCount,0.7414792738193183,0.7226751877210457,0.7591866056861712
wavelet-LLH_firstorder_MeanAbsoluteDeviation_32_binCount,0.8261871457015783,0.8128834057626337,0.8386292879052408
wavelet-LLH_firstorder_Mean_32_binCount,0.6906559718994586,0.6688580570497354,0.7112672840390681
wavelet-LLH_firstorder_Median_32_binCount,0.8200100970468471,0.806258125892143,0.8328745731857925
wavelet-LLH_firstorder_Minimum_32_binCount,0.4767419818870881,0.44482524724016065,0.5074497346848748
wavelet-LLH_firstorder_Range_32_binCount,0.6878916209520072,0.6659280281059483,0.7086631027398677
wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation_32_binCount,0.9358976720178577,0.9306718993702177,0.9407416248459289
wavelet-LLH_firstorder_RootMeanSquared_32_binCount,0.6691659292580376,0.6461734716584182,0.6909450205904009
wavelet-LLH_firstorder_Skewness_32_binCount,0.2839888230792827,0.2463251345932954,0.3207972502716965
wavelet-LLH_firstorder_TotalEnergy_32_binCount,0.371493521081919,0.3360304452654278,0.40590423244137946
wavelet-LLH_firstorder_Uniformity_32_binCount,0.7570400004738872,0.739193735703996,0.773823609741819
wavelet-LLH_firstorder_Variance_32_binCount,0.16904134469930132,0.12940408100828457,0.20813850592045713
wavelet-LLH_glcm_Autocorrelation_32_binCount,0.20971936546757358,0.17071042006702747,0.24807603433322475
wavelet-LLH_glcm_ClusterProminence_32_binCount,0.5553435449933278,0.5266842607291222,0.5827421102555606
wavelet-LLH_glcm_ClusterShade_32_binCount,0.26777962435787117,0.2297871341047935,0.30495935089763726
wavelet-LLH_glcm_ClusterTendency_32_binCount,0.7096422445531249,0.6889364645106734,0.7291908060581541
wavelet-LLH_glcm_Contrast_32_binCount,0.7253602412571867,0.7055843863721017,0.7440073268614756
wavelet-LLH_glcm_Correlation_32_binCount,0.6350223796865125,0.6102096906864167,0.6585906244298586
wavelet-LLH_glcm_DifferenceAverage_32_binCount,0.7812992136309238,0.765001775247055,0.7965967541186091
wavelet-LLH_glcm_DifferenceEntropy_32_binCount,0.7904439365951664,0.7747399415541243,0.8051732796421175
wavelet-LLH_glcm_DifferenceVariance_32_binCount,0.694896807150921,0.6733428451862243,0.715270790608429
wavelet-LLH_glcm_Id_32_binCount,0.7988527005691567,0.7837021061694112,0.8130532206355608
wavelet-LLH_glcm_Idm_32_binCount,0.7974138828844513,0.7821688312746161,0.8117047062457113
wavelet-LLH_glcm_Idmn_32_binCount,0.7384730428479414,0.719487813437205,0.7563555972609107
wavelet-LLH_glcm_Idn_32_binCount,0.7854567232522798,0.7694288688907986,0.8004961312499589
wavelet-LLH_glcm_Imc1_32_binCount,0.796667584483952,0.7813744578066921,0.8110045036540293
wavelet-LLH_glcm_Imc2_32_binCount,0.8064502436660582,0.7918018059894013,0.8201711402365272
wavelet-LLH_glcm_InverseVariance_32_binCount,0.5863942610186594,0.5591674433375888,0.6123577656474377
wavelet-LLH_glcm_JointAverage_32_binCount,0.20923460766219867,0.17022437518344014,0.2475946152918538
wavelet-LLH_glcm_JointEnergy_32_binCount,0.6880437774928094,0.6660965247777393,0.7088004959575146
wavelet-LLH_glcm_JointEntropy_32_binCount,0.7732387465027475,0.7564181352468111,0.7890370963330098
wavelet-LLH_glcm_MCC_32_binCount,0.5099118381386095,0.47929888015590033,0.5392854717144818
wavelet-LLH_glcm_MaximumProbability_32_binCount,0.724299970181035,0.7044556076190928,0.7430126102933742
wavelet-LLH_glcm_SumAverage_32_binCount,0.20923460765235868,0.17022437516815933,0.2475946152869137
wavelet-LLH_glcm_SumEntropy_32_binCount,0.7754307635527381,0.7587466913214691,0.7910975863902772
wavelet-LLH_glcm_SumSquares_32_binCount,0.7191698836758638,0.6990240900067212,0.7381750874547457
wavelet-LLH_glrlm_GrayLevelNonUniformity_32_binCount,0.9895392039492489,0.9886608232088125,0.9903498724425074
wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized_32_binCount,0.7662920414218147,0.7490314077865464,0.7825131051679615
wavelet-LLH_glrlm_GrayLevelVariance_32_binCount,0.7698617589260485,0.7528286602986802,0.7858644570944101
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis_32_binCount,0.20822653759287732,0.16919423412910692,0.24661078562630387
wavelet-LLH_glrlm_LongRunEmphasis_32_binCount,0.670371417638401,0.6474451518765315,0.692085700771335
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis_32_binCount,0.36878787116018713,0.33325731966203037,0.4032727392875126
wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis_32_binCount,0.384778247624181,0.3497295550313631,0.4187523520793339
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis_32_binCount,0.19008224145421365,0.15080542577052986,0.2287656146342167
wavelet-LLH_glrlm_RunEntropy_32_binCount,0.6965648130450942,0.6751050744132432,0.7168468645137179
wavelet-LLH_glrlm_RunLengthNonUniformity_32_binCount,0.9314073522417615,0.9258299863477787,0.9365791532188774
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized_32_binCount,0.8318484195661876,0.8189325847724114,0.8439219140317943
wavelet-LLH_glrlm_RunPercentage_32_binCount,0.8404912181414815,0.8281732877830705,0.8519972502755058
wavelet-LLH_glrlm_RunVariance_32_binCount,0.6457427951845722,0.6214912785896854,0.6687581275383158
wavelet-LLH_glrlm_ShortRunEmphasis_32_binCount,0.8306830984546542,0.8176853278276505,0.8428341602828745
wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis_32_binCount,0.3621075753867909,0.32640516160676764,0.39677994126715066
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis_32_binCount,0.20744250904143496,0.16841512232231573,0.2458259010954116
wavelet-LLH_glszm_GrayLevelNonUniformity_32_binCount,0.9447495854172956,0.9402230898321549,0.9489423314243265
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized_32_binCount,0.62911505108943,0.6039933059352433,0.6529877253197175
wavelet-LLH_glszm_GrayLevelVariance_32_binCount,0.6931934422584526,0.6715397631013709,0.7136641830982274
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis_32_binCount,0.1886636120037145,0.14934995331358816,0.22738616519577418
wavelet-LLH_glszm_LargeAreaEmphasis_32_binCount,0.8383353600585244,0.8258724843614134,0.8499795758078756
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis_32_binCount,0.5029226781541571,0.4720263694990487,0.532585054622513
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis_32_binCount,0.9228677012258344,0.9166262105300074,0.9286593824789596
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis_32_binCount,0.31755202802486854,0.28067863228489137,0.35349162855990474
wavelet-LLH_glszm_SizeZoneNonUniformity_32_binCount,0.6962823068174142,0.6748044914018101,0.7165816731692476
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized_32_binCount,0.727784364039282,0.7081516675492394,0.7462925935147017
wavelet-LLH_glszm_SmallAreaEmphasis_32_binCount,0.7066274886534615,0.6857467253129955,0.726346136889098
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis_32_binCount,0.33104333545471565,0.2945062191724256,0.3666160537236315
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis_32_binCount,0.3973458632398924,0.36267309186203023,0.4309202748765597
wavelet-LLH_glszm_ZoneEntropy_32_binCount,0.8083326949795151,0.7938168679648275,0.8219281261815502
wavelet-LLH_glszm_ZonePercentage_32_binCount,0.8401479943079533,0.827812124060099,0.8516718986871934
wavelet-LLH_glszm_ZoneVariance_32_binCount,0.838402926779794,0.8259447709022332,0.8500426694975599
wavelet-LLH_gldm_DependenceEntropy_32_binCount,0.6959583842543732,0.6744589806296636,0.716278306345287
wavelet-LLH_gldm_DependenceNonUniformity_32_binCount,0.7509701626346927,0.732752248805191,0.7681125327946451
wavelet-LLH_gldm_DependenceNonUniformityNormalized_32_binCount,0.7811503364806843,0.7648438171008044,0.7964566562368741
wavelet-LLH_gldm_DependenceVariance_32_binCount,0.8083156943056273,0.7937952320936665,0.8219150347206047
wavelet-LLH_gldm_GrayLevelNonUniformity_32_binCount,0.9774524457974708,0.9755715848558094,0.9791900150331878
wavelet-LLH_gldm_GrayLevelVariance_32_binCount,0.7740300414223876,0.7572627307528556,0.7897776539746983
wavelet-LLH_gldm_HighGrayLevelEmphasis_32_binCount,0.21124368877787084,0.17225713363714465,0.24957348793464712
wavelet-LLH_gldm_LargeDependenceEmphasis_32_binCount,0.8311407545161601,0.8181699726609192,0.8432655305131392
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis_32_binCount,0.4980789231509608,0.4669934287926922,0.527935196901557
wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis_32_binCount,0.4813067514052385,0.44956978812387643,0.5118308197383329
wavelet-LLH_gldm_LowGrayLevelEmphasis_32_binCount,0.18414854015625187,0.144790093425213,0.22293086189576158
wavelet-LLH_gldm_SmallDependenceEmphasis_32_binCount,0.8297097434144863,0.8166483036390952,0.8419217546422121
wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis_32_binCount,0.7669496542474593,0.7497324339188433,0.7831292768043094
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis_32_binCount,0.6804115607760463,0.6580292357411962,0.7015920173866568
wavelet-LLH_ngtdm_Busyness_32_binCount,0.9242387392280771,0.9181031525678868,0.929931473138212
wavelet-LLH_ngtdm_Coarseness_32_binCount,0.9609974409435095,0.9577736356209481,0.9639796751540552
wavelet-LLH_ngtdm_Complexity_32_binCount,0.6232268597345552,0.5978073006662087,0.6473943691268805
wavelet-LLH_ngtdm_Contrast_32_binCount,0.7896293406676598,0.7738743237995399,0.80440781178614
wavelet-LLH_ngtdm_Strength_32_binCount,0.8733789362503531,0.8634163845394137,0.8826605794560386
wavelet-LHL_firstorder_10Percentile_32_binCount,0.7874387748500168,0.7715390119142322,0.8023554624424336
wavelet-LHL_firstorder_90Percentile_32_binCount,0.8596434808674099,0.8486858772229129,0.8698633342769309
wavelet-LHL_firstorder_Energy_32_binCount,0.9250393784918253,0.9189659389620233,0.9306740898891037
wavelet-LHL_firstorder_Entropy_32_binCount,0.7649810098576547,0.7476346168853947,0.7812840516952454
wavelet-LHL_firstorder_InterquartileRange_32_binCount,0.9167903218436481,0.9100752544451662,0.9230238776891401
wavelet-LHL_firstorder_Kurtosis_32_binCount,0.48917108910797175,0.4577324116753361,0.5193882730071937
wavelet-LHL_firstorder_Maximum_32_binCount,0.710702590278052,0.6900592656351416,0.7301905820497265
wavelet-LHL_firstorder_MeanAbsoluteDeviation_32_binCount,0.8188835884016853,0.8050809310133418,0.8318000413332712
wavelet-LHL_firstorder_Mean_32_binCount,0.48299669740244155,0.4513132073736693,0.5134638985366465
wavelet-LHL_firstorder_Median_32_binCount,0.6407443035078692,0.6162288216039361,0.6640193893880725
wavelet-LHL_firstorder_Minimum_32_binCount,0.5931253133066317,0.5662200560115965,0.6187681385628115
wavelet-LHL_firstorder_Range_32_binCount,0.6967205925064425,0.6752700175624188,0.716993758174429
wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation_32_binCount,0.9148056598669604,0.9079407543359619,0.9211796902646072
wavelet-LHL_firstorder_RootMeanSquared_32_binCount,0.703633358389606,0.6825764067731983,0.7235228849337101
wavelet-LHL_firstorder_Skewness_32_binCount,0.21547207266666937,0.17649915409664935,0.2537704442095953
wavelet-LHL_firstorder_TotalEnergy_32_binCount,0.9250393784918253,0.9189659389620233,0.9306740898891037
wavelet-LHL_firstorder_Uniformity_32_binCount,0.7336677842006835,0.7143910435594646,0.7518319966308473
wavelet-LHL_firstorder_Variance_32_binCount,0.5970768445977197,0.5703617065401665,0.6225302333271956
wavelet-LHL_glcm_Autocorrelation_32_binCount,0.21513194708688668,0.1761463263520728,0.2534431863381688
wavelet-LHL_glcm_ClusterProminence_32_binCount,0.6422670975645723,0.6178329107633274,0.665462325592984
wavelet-LHL_glcm_ClusterShade_32_binCount,0.14240136158984013,0.10246722034811911,0.1818763435618266
wavelet-LHL_glcm_ClusterTendency_32_binCount,0.7231987212168369,0.7032917760169212,0.7419724293258361
wavelet-LHL_glcm_Contrast_32_binCount,0.7165382272052617,0.6962357949546972,0.7356951391988548
wavelet-LHL_glcm_Correlation_32_binCount,0.5034093068065187,0.47254169771404503,0.5330439596867688
wavelet-LHL_glcm_DifferenceAverage_32_binCount,0.7607352866174979,0.7431227438982424,0.7772943752563288
wavelet-LHL_glcm_DifferenceEntropy_32_binCount,0.7626511882855367,0.7451589022620917,0.7790946117377473
wavelet-LHL_glcm_DifferenceVariance_32_binCount,0.7045725559118758,0.6835704657037601,0.7244088113250765
wavelet-LHL_glcm_Id_32_binCount,0.7687253836200152,0.7516207694204916,0.7847968519704918
wavelet-LHL_glcm_Idm_32_binCount,0.768437768496532,0.7513146843410571,0.7845269425027956
wavelet-LHL_glcm_Idmn_32_binCount,0.7240050848932126,0.7041450539207064,0.7427331854902665
wavelet-LHL_glcm_Idn_32_binCount,0.7639662748815909,0.7465576107860393,0.7803294254418349
wavelet-LHL_glcm_Imc1_32_binCount,0.7687246429479888,0.7516215968452353,0.7847948441200907
wavelet-LHL_glcm_Imc2_32_binCount,0.8482542327017534,0.8364460031686735,0.8592724242767802
wavelet-LHL_glcm_InverseVariance_32_binCount,0.5419825879401492,0.5127242767415838,0.5699832812710804
wavelet-LHL_glcm_JointAverage_32_binCount,0.21294507824577358,0.17392243579257852,0.2512992892805382
wavelet-LHL_glcm_JointEnergy_32_binCount,0.6864523230905829,0.664417853315708,0.7072945249935828
wavelet-LHL_glcm_JointEntropy_32_binCount,0.7544684284595914,0.7364653382687046,0.7714035269662864
wavelet-LHL_glcm_MCC_32_binCount,0.3309005225637884,0.2943446191057677,0.36649044501848665
wavelet-LHL_glcm_MaximumProbability_32_binCount,0.7001568784304577,0.6789018433775609,0.7202394567184215
wavelet-LHL_glcm_SumAverage_32_binCount,0.2129450805456143,0.17392243812887573,0.2512992915374037
wavelet-LHL_glcm_SumEntropy_32_binCount,0.7593454872412607,0.7416466749749652,0.7759876904584895
wavelet-LHL_glcm_SumSquares_32_binCount,0.7306362545586695,0.7111733858618778,0.7489799540359503
wavelet-LHL_glrlm_GrayLevelNonUniformity_32_binCount,0.9425659977820525,0.937866483286527,0.9469197988579356
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized_32_binCount,0.7318622502388807,0.7124666141411996,0.7501399393133517
wavelet-LHL_glrlm_GrayLevelVariance_32_binCount,0.747721490466402,0.7292909682783254,0.7650670181406767
wavelet-LHL_glrlm_HighGrayLevelRunEmphasis_32_binCount,0.21471139572716685,0.17571861478901019,0.2530309366760289
wavelet-LHL_glrlm_LongRunEmphasis_32_binCount,0.7176224647271622,0.6973827313809151,0.7367183840329656
wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis_32_binCount,0.6197233744215551,0.5941239122298685,0.6440685387240958
wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis_32_binCount,0.41462617344015096,0.38050222222537355,0.44762242293471094
wavelet-LHL_glrlm_LowGrayLevelRunEmphasis_32_binCount,0.21811140711368704,0.17917029708332688,0.2563693405964858
wavelet-LHL_glrlm_RunEntropy_32_binCount,0.6335601811473246,0.6086422846276162,0.6572276343932585
wavelet-LHL_glrlm_RunLengthNonUniformity_32_binCount,0.9084942923914143,0.9011488794060368,0.9153182075610444
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized_32_binCount,0.7996930402055561,0.7845965578799784,0.8138416712447802
